"w","y"
0.383628125302494,14.2829735199448
-0.9021763112396,2.02893990002536
-0.515400294680148,1.34981687946102
-0.262070261873305,2.73049347366789
-0.544103046413511,1.61325965681575
-0.514923575334251,1.94333607094545
-0.651698359753937,0.999098735926718
0.0610495405271649,11.6641316682558
-0.989041560795158,2.03496184143797
0.825693664140999,12.6322333342664
0.700606122147292,13.9954764541755
-0.724900003522635,1.69109674101891
0.942386795766652,15.8511583629691
0.970812506042421,15.2823215827463
-0.567642945796251,2.80160943974542
0.870246588718146,13.9481536468438
0.181943819858134,13.0141844716193
-0.905405604280531,0.579167124704664
0.197624408639967,13.3985974651015
0.627702251076698,14.9355847379765
-0.893738816026598,1.65446663176551
-0.945348874665797,0.777173844349955
0.00720483576878905,14.3364636920243
-0.647888073697686,2.3229696555456
0.647395794279873,14.9778787787542
0.00876321364194155,12.14375842126
0.209280528128147,11.30586024244
0.0330894598737359,12.0307404073702
-0.390186154749244,2.30930525357107
-0.876068511046469,-0.15644545563123
-0.317680770065635,1.03214607353045
0.571151589043438,16.2372318882749
0.505230794195086,15.3790194086617
-0.470401688478887,0.555010760766129
-0.0891355220228434,2.11790411479748
-0.394745223224163,1.34125030061454
-0.280290177557617,3.11800189340556
-0.962112286128104,0.574316440390528
0.449471440166235,11.9766078016716
-0.683538265991956,0.711604233970152
-0.985909667331725,3.54062256726173
-0.269473394844681,3.23912717614928
-0.911419657524675,2.82625968790044
-0.0336994668468833,3.93071737906573
-0.147485906723887,3.86930509934349
-0.438998218160123,2.76353928457606
0.354723787866533,11.6492561214804
-0.449107106309384,1.92625732663333
-0.732859310228378,1.32162294946414
-0.665403533261269,-0.110697653843295
-0.99030878348276,0.942369904895121
-0.671360931824893,1.2260450231997
-0.129931291565299,2.67254377926646
0.997970149386674,14.9005842653313
-0.975905634462833,2.11312995118624
0.69404038740322,14.1074440577975
0.98954596510157,15.2062621023691
0.204788134433329,13.1041156124857
0.630841414444149,14.8120094983935
0.982354525011033,15.617030654265
-0.79684741422534,0.182485288057137
0.525273038074374,14.7604578124718
0.137663607951254,13.0305115920539
0.0838041286915541,12.1233469286402
-0.972623360808939,2.01309302418234
-0.306547981221229,2.45779508443875
0.378459787927568,12.31120108587
0.658270052168518,14.1691861146672
0.862861337140203,12.9996982433991
0.768011891283095,14.5378346254692
0.863159732427448,13.7390670455711
-0.0767809962853789,2.1390081562483
0.903016571421176,15.4750676964792
0.136692818719894,13.1456476046608
-0.892837681341916,0.839478121591161
0.756275875493884,14.0202237638803
-0.914179853629321,0.999818222737278
0.349217223934829,15.6900060259836
0.173893999308348,12.5914682332714
-0.762055203784257,1.66792248221205
-0.855113935656846,0.290565599636474
0.154325301758945,12.6804366456835
-0.0736473738215864,2.15567179706618
-0.0471143671311438,4.15218760606265
-0.292577308602631,4.2276098892221
0.532161048147827,14.0419569556166
0.808228511828929,14.3847992512998
0.318951853085309,12.7516940962687
-0.166747369803488,1.89020167014376
-0.455758210737258,1.68802354494286
0.29279534611851,13.1417293437209
-0.974300112575293,0.950339006599962
0.608192438259721,14.7036010704919
0.529915232211351,13.2322416357067
0.318248665425926,13.5138886070858
-0.519652265589684,2.99440870186641
0.258264806587249,14.4585701428114
-0.540888763032854,1.89611770295418
0.452801379840821,13.9433745701347
-0.153692754916847,2.84456810939693
0.010267065372318,13.2874622908101
0.304485868196934,13.4865602314946
0.714153852779418,13.8388639717062
-0.0489340675994754,3.18530604810466
0.739297284279019,14.8297479926843
-0.813848229590803,0.567785970230362
-0.262116746976972,2.08408868004792
-0.170964471530169,2.59885828163624
-0.393839481286705,1.32541817053341
0.968711032532156,13.0680783520121
-0.718271792400628,0.769528073464634
-0.278134804219007,3.00604824912773
-0.801757747773081,1.1580690271798
-0.240326356142759,1.58225839256546
-0.0466430876404047,1.92392913024169
0.0651249894872308,14.1112089110733
-0.459689599927515,1.01851902840248
0.141427067574114,12.6232354401016
0.394606086891145,13.133281222843
-0.714708304964006,-0.648491355032691
0.989349260926247,15.0188151780795
-0.601496200077236,4.08901427812448
-0.449368253350258,2.73731504858604
0.902575863525271,15.3650980050943
-0.485005596652627,1.54623702666625
0.108658489771187,13.4833956796403
0.212319088634104,13.832823500232
0.623859862331301,16.2879830466398
-0.0186781003139913,1.75983560301637
-0.779966772533953,2.34946136141872
-0.121511045843363,3.09157802086223
-0.973984324373305,2.88430252178002
0.826688802335411,14.7924391576348
0.093626462854445,11.7896077013424
